"model","min_tstat","max_tstat","pval_one_neg","mean_dydx","pval_one_pos","n_defiers_true","pct_defiers_true","n_defiers_estimated","pct_defiers_estimated","estimate","pval_defier"
"Forest",-4.93175977810485,1.65823234329416,4.07460488721725e-07,-0.653496692400724,0.0486352894612835,1000,0.5,138,0.069,-0.672799672499433,0.0486352894612835
"Saturated First Stage",-2.88113972651205,1.08054021592418,0.0020239662031642,-0.673374825232169,0.139950844210147,1000,0.5,151,0.0755,-0.672799672499433,0.139950844210147
"Forest",-3.87344728768872,1.6050827026285,5.365331217956e-05,-0.526549335884801,0.0542378027038244,1000,0.5,174,0.087,-0.512187581572603,0.0542378027038244
"Saturated First Stage",-2.23250698921474,1.23276361894167,0.01290222825642,-0.515400062338331,0.108831984205603,1000,0.5,179,0.0895,-0.512187581572603,0.108831984205603
"Forest",-1.4788879709588,3.87017225792721,0.0695851294082004,0.372673102690755,5.43792394094847e-05,1000,0.5,182,0.091,0.39789666021822,0.0695851294082004
"Saturated First Stage",-0.711414067677984,1.63862010897839,0.2384976353566,0.397038843793927,0.0506462008538947,1000,0.5,149,0.0745,0.39789666021822,0.2384976353566
"Forest",-4.13239797417491,1.21292916925976,1.79499066806322e-05,-0.310898675296657,0.112578451133206,1000,0.5,312,0.156,-0.290110788292804,0.112578451133206
"Saturated First Stage",-1.77281314863326,1.17955041148058,0.0382835592758962,-0.291344178076376,0.119089537747536,1000,0.5,272,0.136,-0.290110788292804,0.119089537747536
"Forest",-4.3230345874647,3.60720122906337,7.6948797653406e-06,-0.072061858936643,0.00015475880843893,1000,0.5,420,0.21,-0.0805913314152281,0.00015475880843893
"Saturated First Stage",-1.10579903275612,0.803297408227417,0.134541079171647,-0.0816204183223708,0.210901427809414,1000,0.5,499,0.2495,-0.0805913314152281,0.210901427809414
"Forest",-1.63054979167908,2.84995440979839,0.0514926753756276,0.300189178979564,0.00218627480608895,1000,0.5,304,0.152,0.309600834526624,0.0514926753756276
"Saturated First Stage",-0.731869583660223,1.39212106166889,0.232210690520848,0.309390497179965,0.0819428706964776,1000,0.5,203,0.1015,0.309600834526624,0.232210690520848
"Forest",-3.00378675425875,4.90632563830652,0.00133321071638511,0.0307423842560266,4.63992042282917e-07,1000,0.5,549,0.2745,0.0430303235325808,0.00133321071638511
"Saturated First Stage",-2.26195995705724,2.35596969127433,0.0119580174321655,0.0466316710802289,0.00923721249233452,1000,0.5,480,0.24,0.0430303235325808,0.0119580174321655
"Forest",-2.39828796161829,1.89717431717532,0.00823595507727659,-0.237911252145529,0.028902467653979,1000,0.5,318,0.159,-0.163980906859204,0.028902467653979
"Saturated First Stage",-1.05366734475673,0.687297833659165,0.146146166270867,-0.164151320237707,0.245947531852366,1000,0.5,293,0.1465,-0.163980906859204,0.245947531852366
"Forest",-2.30629855809643,3.79239096096409,0.0105469778309857,0.444281049978226,7.46018850397577e-05,1000,0.5,229,0.1145,0.474507613715625,0.0105469778309857
"Saturated First Stage",-0.947617064545638,2.06852558850745,0.171777839681249,0.473537554345537,0.0192953134910474,1000,0.5,140,0.07,0.474507613715625,0.171777839681249
"Forest",-2.14479978046956,4.17479098460138,0.0159844293895839,0.38786656540538,1.49129883462525e-05,1000,0.5,316,0.158,0.418629526298779,0.0159844293895839
"Saturated First Stage",-0.995358374721357,2.0621391066969,0.159902606205995,0.414423772189162,0.0195972470476404,1000,0.5,228,0.114,0.418629526298779,0.159902606205995
"Forest",-2.32312803354526,2.00740771739763,0.0100861377013529,-0.114245832759524,0.0223531338815984,1000,0.5,381,0.1905,-0.0875894996266189,0.0223531338815984
"Saturated First Stage",-1.54986066897061,1.2870663665809,0.0607472796580684,-0.0881255681081029,0.0990355785538877,1000,0.5,431,0.2155,-0.0875894996266189,0.0990355785538877
"Forest",-3.79886187966352,2.79489641239117,7.26810341352601e-05,-0.325468428254192,0.00259581737251424,1000,0.5,283,0.1415,-0.33673408540025,0.00259581737251424
"Saturated First Stage",-2.48929295945623,1.66364607430642,0.00648150933167429,-0.33638669138793,0.0480915893264985,1000,0.5,321,0.1605,-0.33673408540025,0.0480915893264985
"Forest",-2.5888687033165,1.78894802995114,0.00481459006456975,-0.207750540844693,0.0368115928123248,1000,0.5,382,0.191,-0.117331469270328,0.0368115928123248
"Saturated First Stage",-2.26067521088966,2.00476728609867,0.0119979164456243,-0.114855107315893,0.0224939656951388,1000,0.5,414,0.207,-0.117331469270328,0.0224939656951388
"Forest",-1.02110644032321,5.5023448195104,0.153602006069576,0.520445081285386,1.87386526694613e-08,1000,0.5,159,0.0795,0.545715213477892,0.153602006069576
"Saturated First Stage",-0.942543013979765,2.10528542509698,0.173072321602365,0.5439290004793,0.0176332350231172,1000,0.5,165,0.0825,0.545715213477892,0.173072321602365
"Forest",-5.84540655303662,2.17957449434317,2.52666276752469e-09,-0.514746870298509,0.0146445085701103,1000,0.5,339,0.1695,-0.514993973925674,0.0146445085701103
"Saturated First Stage",-2.84683246814767,1.6530175371912,0.00225345001674542,-0.519832002690985,0.0491636472341354,1000,0.5,241,0.1205,-0.514993973925674,0.0491636472341354
"Forest",-3.6076991514244,3.76841717181395,0.000154462200084784,0.0641715167342851,8.21429896912202e-05,1000,0.5,327,0.1635,0.0406711001078342,0.000154462200084784
"Saturated First Stage",-1.11683103939891,1.21044531902881,0.132168774723261,0.0404827890980145,0.113054030483701,1000,0.5,438,0.219,0.0406711001078342,0.132168774723261
"Forest",-2.0957308780192,2.80783162329681,0.0180530355456431,0.0941258282732937,0.0024938148621319,1000,0.5,457,0.2285,0.09906704748352,0.0180530355456431
"Saturated First Stage",-1.74363065684842,1.98827624638651,0.0407669606774882,0.100912685843169,0.0233905731855343,1000,0.5,447,0.2235,0.09906704748352,0.0407669606774882
"Forest",-3.23260218383748,2.30894120199168,0.000613341279178871,-0.268007877577875,0.0104734221164171,1000,0.5,289,0.1445,-0.280807873026898,0.0104734221164171
"Saturated First Stage",-1.3404419618001,0.68620028320076,0.0902046103984591,-0.279885893343189,0.24629340961495,1000,0.5,216,0.108,-0.280807873026898,0.24629340961495
"Forest",-2.79769154202407,2.81041784044352,0.00257346198267753,0.0468742823736778,0.00247386097369214,1000,0.5,392,0.196,0.0784006227786343,0.00257346198267753
"Saturated First Stage",-2.10618239800902,2.30062146827135,0.0177198749909351,0.0796398123317703,0.0107065182432679,1000,0.5,464,0.232,0.0784006227786343,0.0177198749909351
"Forest",-1.5873058708174,5.14886778253409,0.0562216931179426,0.540827915041559,1.31031760781305e-07,1000,0.5,261,0.1305,0.534079341170193,0.0562216931179426
"Saturated First Stage",-1.19840258525732,2.21904330224629,0.115523562489408,0.533669949596764,0.0132418893607461,1000,0.5,165,0.0825,0.534079341170193,0.115523562489408
"Forest",-2.57785371395414,2.38467630873364,0.00497080375431647,-0.12975268735814,0.00854707736122799,1000,0.5,326,0.163,-0.119934160908899,0.00854707736122799
"Saturated First Stage",-1.69717901448236,1.49093025260831,0.0449885657182934,-0.119817949694442,0.0679899038531744,1000,0.5,428,0.214,-0.119934160908899,0.0679899038531744
"Forest",-2.42663385869593,4.06635769111672,0.0076198136208835,0.326202779329411,2.38768116105056e-05,1000,0.5,222,0.111,0.359132395930111,0.0076198136208835
"Saturated First Stage",-0.37494793532271,1.1130279051471,0.353889747634906,0.358039641038836,0.132848222460784,1000,0.5,69,0.0345,0.359132395930111,0.353889747634906
"Forest",-4.8399980459121,1.57486323410738,6.49202026257623e-07,-0.514984986520272,0.0576440083369071,1000,0.5,170,0.085,-0.572060002327657,0.0576440083369071
"Saturated First Stage",-3.0415425881514,1.60766570692217,0.00120784312211933,-0.574385776616998,0.053954206525597,1000,0.5,261,0.1305,-0.572060002327657,0.053954206525597
"Forest",-5.79842705461178,1.85568184618569,3.3469904297272e-09,-0.417289913105731,0.0317494599397522,1000,0.5,252,0.126,-0.399096568389973,0.0317494599397522
"Saturated First Stage",-1.5629600793434,0.83044830756453,0.0591907835968577,-0.399942377311559,0.203142681333208,1000,0.5,151,0.0755,-0.399096568389973,0.203142681333208
"Forest",-4.29821754790573,1.92162595995238,8.60885647815625e-06,0.062537066187323,0.0273264198337805,1000,0.5,509,0.2545,0.0679507224157395,8.60885647815625e-06
"Saturated First Stage",-1.60998608365851,1.75664475406008,0.0538598395730472,0.0649185042835973,0.0394891898077058,1000,0.5,456,0.228,0.0679507224157395,0.0538598395730472
"Forest",-1.78931050822289,2.50415719010333,0.0367824113329339,0.154088003417424,0.00613717440843515,1000,0.5,365,0.1825,0.0969468289370527,0.0367824113329339
"Saturated First Stage",-2.18126703069165,2.17948840820393,0.0146991782822557,0.0998530403262009,0.014647702433278,1000,0.5,424,0.212,0.0969468289370527,0.0146991782822557
"Forest",-2.71859353413078,3.31490646638028,0.00327800584225646,-0.0935544653453547,0.000458368966602666,1000,0.5,408,0.204,-0.0939379093733644,0.000458368966602666
"Saturated First Stage",-1.77021066718241,1.53407008992112,0.038499888690532,-0.0934066214644775,0.0625062053252011,1000,0.5,433,0.2165,-0.0939379093733644,0.0625062053252011
"Forest",-3.72840598129318,2.39288650525194,9.63473865199765e-05,-0.264658320400695,0.00835820555361043,1000,0.5,330,0.165,-0.262954369540526,0.00835820555361043
"Saturated First Stage",-2.047615078414,1.65203803245931,0.0204305937449928,-0.265021012700078,0.0492633989806436,1000,0.5,350,0.175,-0.262954369540526,0.0492633989806436
"Forest",-4.58997972856316,1.97899231794407,2.21644529408118e-06,-0.245232789407918,0.0239084355926014,1000,0.5,323,0.1615,-0.139852011365689,0.0239084355926014
"Saturated First Stage",-3.07708478217015,2.74031363963526,0.00107391605113296,-0.138758176771251,0.00306902900170439,1000,0.5,439,0.2195,-0.139852011365689,0.00306902900170439
"Forest",-3.8405524070091,3.5930624788907,6.13788806098334e-05,0.0175904645786374,0.0001634070927323,1000,0.5,477,0.2385,0.0171945400762998,6.13788806098334e-05
"Saturated First Stage",-1.69291109141961,1.68292307594646,0.0453935044159728,0.0135109303215561,0.0461949918855849,1000,0.5,492,0.246,0.0171945400762998,0.0453935044159728
"Forest",-4.2796750777306,4.27040586138164,9.35831783530504e-06,-0.138446088673068,9.75587836644881e-06,1000,0.5,426,0.213,-0.134322747658816,9.75587836644881e-06
"Saturated First Stage",-1.94493729948428,1.58843699199456,0.0260326900764843,-0.136321569004991,0.0560937790980605,1000,0.5,426,0.213,-0.134322747658816,0.0560937790980605
"Forest",-5.24716468354713,2.22641922872341,7.72289112151153e-08,-0.33533021175079,0.0129930568413267,1000,0.5,290,0.145,-0.281308213479833,0.0129930568413267
"Saturated First Stage",-2.09081825974695,1.34166683424984,0.0183994348377531,-0.279328968915537,0.0898520226248743,1000,0.5,337,0.1685,-0.281308213479833,0.0898520226248743
"Forest",-4.66897777132539,1.2138997156838,1.51351062637059e-06,-0.660939143898837,0.112393010755319,1000,0.5,120,0.06,-0.673136454893181,0.112393010755319
"Saturated First Stage",-2.2191959068111,0.217565021120203,0.0133497230009387,-0.672564814597728,0.413884020358721,1000,0.5,13,0.0065,-0.673136454893181,0.413884020358721
"Forest",-2.99650728902996,3.14909785869199,0.00136545854584273,-0.0679506243711839,0.000818876713580652,1000,0.5,412,0.206,-0.150235705449135,0.000818876713580652
"Saturated First Stage",-1.55218086629017,0.960584195769058,0.0604692772968168,-0.150361567966299,0.168380639131648,1000,0.5,487,0.2435,-0.150235705449135,0.168380639131648
"Forest",-2.27148028618076,2.95184119009589,0.0115589595223144,0.227368089530394,0.00157942674101174,1000,0.5,354,0.177,0.234525993269669,0.0115589595223144
"Saturated First Stage",-1.48689736084387,2.09548660900221,0.068680161223779,0.23459741470192,0.0180638788048849,1000,0.5,380,0.19,0.234525993269669,0.068680161223779
"Forest",-2.28551006116244,3.00452393990712,0.0111414685799052,0.207703016936978,0.00132998412354684,1000,0.5,348,0.174,0.238735480971668,0.0111414685799052
"Saturated First Stage",-1.7787075719463,2.18607817014536,0.037797258553864,0.239039095716999,0.0144049433955413,1000,0.5,351,0.1755,0.238735480971668,0.037797258553864
"Forest",-1.86920428189311,4.75656305784772,0.0307971993925557,0.487581681366972,9.8458374068823e-07,1000,0.5,202,0.101,0.413536048754888,0.0307971993925557
"Saturated First Stage",-1.54428328818493,2.37624906377393,0.0614196480334102,0.418122492886559,0.00874482648173134,1000,0.5,263,0.1315,0.413536048754888,0.0614196480334102
"Forest",-1.90654273976492,5.26761880000221,0.0282899130301072,0.455943137326592,6.91023605671759e-08,1000,0.5,216,0.108,0.481259026294274,0.0282899130301072
"Saturated First Stage",-1.03767706028615,2.17610823641447,0.149836902139526,0.482938049038751,0.0147735840977448,1000,0.5,172,0.086,0.481259026294274,0.149836902139526
"Forest",-3.16104697130534,3.42987600415073,0.000786015729416548,0.0512234269489257,0.00030192856580693,1000,0.5,536,0.268,-0.0454815393864353,0.00030192856580693
"Saturated First Stage",-2.01964385305923,1.94986764914196,0.0218446824947152,-0.0466099821852798,0.0255959479499939,1000,0.5,479,0.2395,-0.0454815393864353,0.0255959479499939
"Forest",-3.7738620374228,3.74790963094733,8.03698369114046e-05,-0.219131830545694,8.91572361713476e-05,1000,0.5,370,0.185,-0.18582953060369,8.91572361713476e-05
"Saturated First Stage",-1.84724971334141,1.49466256542134,0.0325045873324132,-0.185195912284343,0.0675012643535462,1000,0.5,371,0.1855,-0.18582953060369,0.0675012643535462
"Forest",-2.37789360366677,3.02826044206257,0.00870592455220085,0.0749889129876213,0.00122983002663988,1000,0.5,418,0.209,0.0820572269197603,0.00870592455220085
"Saturated First Stage",-1.41908869291604,1.61183979255944,0.0780939579574975,0.0828865282752879,0.0534984032657881,1000,0.5,419,0.2095,0.0820572269197603,0.0780939579574975
"Forest",-2.91114548900693,2.06507115024899,0.00180053147830117,-0.130127161837785,0.0194581343348661,1000,0.5,396,0.198,-0.208777699874424,0.0194581343348661
"Saturated First Stage",-2.18150672569536,1.74336956610927,0.0146902942634483,-0.207839691498231,0.0406345404256687,1000,0.5,372,0.186,-0.208777699874424,0.0406345404256687
"Forest",-3.85895434133493,4.51500328396172,5.69366039649894e-05,-0.00653706567340173,3.16578923308834e-06,1000,0.5,499,0.2495,0.0376277602242007,5.69366039649894e-05
"Saturated First Stage",-1.16100610395062,1.33197415717126,0.122959640699761,0.0366894807725931,0.0914343403534696,1000,0.5,498,0.249,0.0376277602242007,0.122959640699761
"Forest",-3.78696366161373,2.8937446406634,7.62496960321593e-05,-0.0952039041324604,0.00190338806861382,1000,0.5,438,0.219,-0.112622642680593,0.00190338806861382
"Saturated First Stage",-1.59796430913136,1.45553634101329,0.0551850094087769,-0.113148186733371,0.0727604185212379,1000,0.5,419,0.2095,-0.112622642680593,0.0727604185212379
"Forest",-2.95176407371272,2.39919098939809,0.00157982121890812,-0.0656924423405575,0.0082156709350538,1000,0.5,438,0.219,-0.133207147760692,0.0082156709350538
"Saturated First Stage",-1.17744656851384,0.793945884564888,0.119650147121387,-0.133384990875394,0.213613467943129,1000,0.5,392,0.196,-0.133207147760692,0.213613467943129
"Forest",-3.36491709687087,3.09530314847838,0.000382833304934582,0.144119530122831,0.000983059168807318,1000,0.5,431,0.2155,0.162833153432568,0.000382833304934582
"Saturated First Stage",-1.46706531468844,1.70045258096718,0.0713379378401081,0.162613964251053,0.0445229143078196,1000,0.5,378,0.189,0.162833153432568,0.0713379378401081
"Forest",-3.61819767145139,3.68938709176095,0.000148330890974598,-0.0591208057162576,0.000112397482934731,1000,0.5,509,0.2545,-0.101049760205002,0.000112397482934731
"Saturated First Stage",-2.02716104779073,1.71187766072515,0.0214567452852625,-0.101368527359482,0.0434596081527615,1000,0.5,466,0.233,-0.101049760205002,0.0434596081527615
"Forest",-6.17515782831809,2.88146569567222,3.30487042250841e-10,-0.348980836115425,0.00197915159904326,1000,0.5,377,0.1885,-0.436912633227957,0.00197915159904326
"Saturated First Stage",-4.04799289509969,2.93197434536201,2.78440213554083e-05,-0.422988438470225,0.00168407284494869,1000,0.5,380,0.19,-0.436912633227957,0.00168407284494869
"Forest",-4.53970115574976,3.03467607370681,2.81670071947375e-06,0.207800954878257,0.00120397077720101,1000,0.5,419,0.2095,0.181921081252724,2.81670071947375e-06
"Saturated First Stage",-0.887897594336684,1.54524110255742,0.187405750068595,0.182912425851063,0.061143977888225,1000,0.5,425,0.2125,0.181921081252724,0.187405750068595
"Forest",-2.38360972478128,3.13444522861475,0.00857188642296605,0.0287961245487824,0.00086089696715745,1000,0.5,492,0.246,0.0366182444804539,0.00857188642296605
"Saturated First Stage",-2.4202115318863,2.4090813393138,0.00784531480242277,0.0366550751776181,0.00799636660398521,1000,0.5,483,0.2415,0.0366182444804539,0.00784531480242277
"Forest",-2.99972384239327,3.41537980015443,0.00135112242738465,-0.010527641761371,0.000318465668421405,1000,0.5,548,0.274,0.00599559261819279,0.00135112242738465
"Saturated First Stage",-1.89272828329522,1.88891635673643,0.0293427514204382,0.00620854697996142,0.0294515186904508,1000,0.5,496,0.248,0.00599559261819279,0.0293427514204382
"Forest",-1.12789753272805,5.40117394314246,0.129681597996154,0.729331635375813,3.31030944786402e-08,1000,0.5,93,0.0465,0.73442895402273,0.129681597996154
